audience_id,audience_name,audience_type,type,category,parent,source,updated_at
"4536409","高級ジュエリー","IN_MARKET","in_market","アパレル、アクセサリー","宝石、時計","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4536529","結婚指輪、婚約指輪","IN_MARKET","in_market","アパレル、アクセサリー","宝石、時計","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4536649","時計","IN_MARKET","in_market","アパレル、アクセサリー","宝石、時計","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4536769","スポーツ シューズ","IN_MARKET","in_market","アパレル、アクセサリー","靴","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4536889","ブーツ","IN_MARKET","in_market","アパレル、アクセサリー","靴","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4537009","ドレスシューズ","IN_MARKET","in_market","アパレル、アクセサリー","靴","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4537129","ビジネス サービス","IN_MARKET","in_market","","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4553089","ギフト、行事","IN_MARKET","in_market","","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4553209","民泊","IN_MARKET","in_market","旅行","ホテル、宿泊施設","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4553329","自動車部品、アクセサリー","IN_MARKET","in_market","自動車","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4553689","自動車修理、メンテナンス","IN_MARKET","in_market","自動車","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4553789","自動車外装部品、アクセサリー","IN_MARKET","in_market","自動車","自動車部品、アクセサリー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4553929","自動車内装部品、アクセサリー","IN_MARKET","in_market","自動車","自動車部品、アクセサリー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4554049","自動車用電子部品","IN_MARKET","in_market","自動車","自動車部品、アクセサリー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4554169","カーバッテリー","IN_MARKET","in_market","自動車","自動車部品、アクセサリー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4554289","自動車用ブレーキ","IN_MARKET","in_market","自動車","自動車部品、アクセサリー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4554409","エンジン、トランスミッション","IN_MARKET","in_market","自動車","自動車部品、アクセサリー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4554529","高級車部品、アフターマーケット自動車部品","IN_MARKET","in_market","自動車","自動車部品、アクセサリー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4554649","ホイール、タイヤ","IN_MARKET","in_market","自動車","自動車部品、アクセサリー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4554769","ガラス修理、交換","IN_MARKET","in_market","自動車","自動車修理、メンテナンス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4554889","ブレーキ修理","IN_MARKET","in_market","自動車","自動車修理、メンテナンス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4555009","自動車車体修理","IN_MARKET","in_market","自動車","自動車修理、メンテナンス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4555129","オイル交換","IN_MARKET","in_market","自動車","自動車修理、メンテナンス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4555249","変速機の修理","IN_MARKET","in_market","自動車","自動車修理、メンテナンス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4555369","住居、庭に関するサービス","IN_MARKET","in_market","家庭、園芸","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4555489","建築関連のサービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4555609","カーペットの張り替え","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4555729","ドア、窓の取り付け","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4555849","電気工事","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4555969","フローリング サービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4556089","一般的な請負、リフォーム サービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4556329","ホーム クリーニング サービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4556449","家屋の検査サービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4556569","インテリア デザイン、装飾に関するサービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4556689","造園設計","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4556809","鍵サービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4557049","塗装サービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4557169","害虫、害獣駆除サービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4557289","配管サービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4557409","屋根ふきサービス","IN_MARKET","in_market","家庭、園芸","住居、庭に関するサービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4557529","屋外用アイテム","IN_MARKET","in_market","家庭、園芸","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4557649","家庭向け収納整理用品","IN_MARKET","in_market","家庭、園芸","家具","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4557769","祝祭日用のアイテムや飾り","IN_MARKET","in_market","ギフト、行事","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4557889","パーティー用品、プランニング","IN_MARKET","in_market","ギフト、行事","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4558009","パーソナライズド ギフト","IN_MARKET","in_market","ギフト、行事","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4558129","写真、ビデオ撮影","IN_MARKET","in_market","ギフト、行事","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4558249","花","IN_MARKET","in_market","ギフト、行事","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4558369","詰め合わせギフト","IN_MARKET","in_market","ギフト、行事","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4558489","クリスマス用品、飾り","IN_MARKET","in_market","ギフト、行事","祝祭日用のアイテムや飾り","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4558609","ハロウィン用品、飾り","IN_MARKET","in_market","ギフト、行事","祝祭日用のアイテムや飾り","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4558729","バレンタイン用品、飾り","IN_MARKET","in_market","ギフト、行事","祝祭日用のアイテムや飾り","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4558849","イベント企画","IN_MARKET","in_market","ギフト、行事","パーティー用品、プランニング","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4558969","パーティー用品","IN_MARKET","in_market","ギフト、行事","パーティー用品、プランニング","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4559089","イベント カメラマン、スタジオ","IN_MARKET","in_market","ギフト、行事","写真、ビデオ撮影","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4559329","写真の印刷サービス","IN_MARKET","in_market","ギフト、行事","写真、ビデオ撮影","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4559449","広告、マーケティング サービス","IN_MARKET","in_market","ビジネス サービス","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4559569","ビジネス金融サービス","IN_MARKET","in_market","ビジネス サービス","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4559689","ビジネス印刷、ドキュメント サービス","IN_MARKET","in_market","ビジネス サービス","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4559809","ビジネス テクノロジー","IN_MARKET","in_market","ビジネス サービス","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4559929","企業イベント企画","IN_MARKET","in_market","ビジネス サービス","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4560049","事務用品","IN_MARKET","in_market","ビジネス サービス","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4560169","支払い処理、決済処理サービス","IN_MARKET","in_market","ビジネス サービス","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4560289","給与サービス","IN_MARKET","in_market","ビジネス サービス","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4560409","人材サービス、リクルート サービス","IN_MARKET","in_market","ビジネス サービス","","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4560649","SEO、SEM サービス","IN_MARKET","in_market","ビジネス サービス","広告、マーケティング サービス","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4561009","エンタープライズ ソフトウェア","IN_MARKET","in_market","ビジネス サービス","ビジネス テクノロジー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4561129","ネットワーク システム、サービス","IN_MARKET","in_market","ビジネス サービス","ビジネス テクノロジー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4561249","ウェブサービス","IN_MARKET","in_market","ビジネス サービス","ビジネス テクノロジー","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4561369","オフィス家具","IN_MARKET","in_market","ビジネス サービス","事務用品","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4561489","コラボレーション、会議ツール","IN_MARKET","in_market","ビジネス サービス","ビジネス テクノロジー > 企業向けソフトウェア","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4561609","CRM ソリューション","IN_MARKET","in_market","ビジネス サービス","ビジネス テクノロジー > 企業向けソフトウェア","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4561729","ERP ソリューション","IN_MARKET","in_market","ビジネス サービス","ビジネス テクノロジー > 企業向けソフトウェア","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
"4561849","ヘルプデスク、カスタマー サポート ソリューション","IN_MARKET","in_market","ビジネス サービス","ビジネス テクノロジー > 企業向けソフトウェア","https://support.google.com/richmedia/answer/17100174?hl=ja","2026-08-09"
